bill_name,caption,filer_id,filer_name,function,session
SB 3,"Relating to the powers and duties of the Texas Department of Public Safety, military and law enforcement training, and the investigation, prosecution, punishment, and prevention of certain offenses; creating an offense and increasing a criminal penalty; authorizing fees.",62137,Brian Birdwell,author,84R
SB 11,Relating to the carrying of handguns on the campuses of and certain other locations associated with institutions of higher education; providing a criminal penalty.,62137,Brian Birdwell,author,84R
SB 210,Relating to the continuation of the Texas Council for Developmental Disabilities.,62137,Brian Birdwell,author,84R
SB 212,Relating to the abolishment of the Texas Council on Purchasing from People with Disabilities and the transfer of its functions to the Texas Workforce Commission.,62137,Brian Birdwell,author,84R
SB 213,Relating to the functions and duties of the University Interscholastic League.,62137,Brian Birdwell,author,84R
SB 216,Relating to the functions and operation of the State Office of Administrative Hearings.,62137,Brian Birdwell,author,84R
SB 350,Relating to the duties of the General Land Office and other state agencies with regard to the accounting for and management of real property owned by the state.,62137,Brian Birdwell,author,84R
SB 351,Relating to the determination of resident status of students by public institutions of higher education.,62137,Brian Birdwell,author,84R
SB 352,"Relating to the violation of certain court orders or conditions of bond in a family violence, sexual assault or abuse, stalking, or trafficking case.",62137,Brian Birdwell,author,84R
SB 420,Relating to the creation of a campus of the Texas State Technical College System in Ellis County.,62137,Brian Birdwell,author,84R
SB 523,Relating to the sunset review of river authorities.,62137,Brian Birdwell,author,84R
SB 524,Relating to a review of state laws requiring an action or proceeding to be brought in Travis County or a Travis County court.,62137,Brian Birdwell,author,84R
SB 525,Relating to ad valorem tax lien transfers.,62137,Brian Birdwell,author,84R
SB 526,Relating to restrictions on holders of package store permits.,62137,Brian Birdwell,author,84R
SB 527,Relating to the designation of a segment of U.S. Highway 287 in Midlothian as the Chris Kyle and Chad Littlefield Memorial Highway.,62137,Brian Birdwell,author,84R
SB 528,"Relating to the storage of certain hazardous chemicals; transferring enforcement of certain reporting requirements, including the imposition of criminal, civil, and administrative penalties, from the Department of State Health Services to the Texas Commission on Environmental Quality.",62137,Brian Birdwell,author,84R
