bill_name,caption,filer_id,filer_name,function,session
HB 70,Relating to appropriating money to the Texas A&M Forest Service to assist volunteer fire departments during the next state fiscal biennium.,None,Mark Strama,coauthor,831
HB 73,Relating to appropriating money to the Texas A&M Forest Service to be used to assist volunteer fire departments during the current state fiscal biennium.,None,Mark Strama,coauthor,831
HB 145,"Relating to the reapportionment of state legislative, congressional, and judicial districts and the creation, function, and duties of the Texas Redistricting Commission.",None,Mark Strama,author,83R
HB 146,Relating to limits on political contributions and expenditures in connection with certain legislative and executive offices; providing civil and criminal penalties.,None,Mark Strama,author,83R
HB 313,Relating to electronic voter registration.,None,Mark Strama,author,83R
HB 376,Relating to the regulation of child-care providers by the Texas Workforce Commission and local workforce development boards.,None,Mark Strama,author,83R
HB 384,Relating to the establishment of the Expanded Learning Opportunities Council to study and make recommendations concerning expanded learning opportunities for public school students.,None,Mark Strama,author,83R
HB 546,Relating to the creation of renewable energy reinvestment zones and the abatement of ad valorem taxes on property of a renewable energy company located in such a zone.,None,Mark Strama,author,83R
HB 554,Relating to the frequency of the release of questions and answer keys to state assessment instruments administered in public schools.,None,Mark Strama,author,83R
HB 659,Relating to state assessment instruments administered in public schools.,None,Mark Strama,author,83R
HB 660,"Relating to the provision of scholarships, bonuses, and wage supplementation to certain child-care workers.",None,Mark Strama,author,83R
HB 742,"Relating to a grant program for certain school districts to provide summer instruction primarily for students who are educationally disadvantaged and summer teaching opportunities for high-performing, new, and student teachers.",None,Mark Strama,author,83R
HB 1084,Relating to the Texas Dual Language Elementary Education Grant Program.,None,Mark Strama,author,83R
HB 1143,Relating to certain assessments for children in the conservatorship of the state.,None,Mark Strama,author,83R
HB 1144,Relating to availability of certain information regarding energy use and efficiency of certain residential property.,None,Mark Strama,author,83R
HB 1240,Relating to a study comparing the required public school curriculum essential knowledge and skills and the common core state standards.,None,Mark Strama,author,83R
HB 1842,Relating to the selection of certain candidates for office through a unitary primary election.,None,Mark Strama,author,83R
HB 2014,Relating to procedures applicable to adoption of the public school curriculum by the State Board of Education.,None,Mark Strama,author,83R
HB 2088,Relating to requiring the Employees Retirement System of Texas and the Teacher Retirement System of Texas to vote in favor of certain shareholder resolutions.,None,Mark Strama,author,83R
HB 2111,Relating to the transitional living services program for certain youth in foster care.,None,Mark Strama,author,83R
HB 2445,Relating to ad valorem tax liens on personal property.,None,Mark Strama,author,83R
HB 2594,Relating to limitations on student participation in certain extracurricular competitions.,None,Mark Strama,author,83R
HB 2746,Relating to exemptions from the sales and use tax for certain energy-efficient products.,None,Mark Strama,author,83R
HB 3095,Relating to the mixed beverage tax imposed on certain venues that present live music; authorizing a fee; decreasing the rate of a tax.,None,Mark Strama,author,83R
HB 3213,Relating to the composition of the board of trustees of the Employees Retirement System of Texas.,None,Mark Strama,author,83R
HB 3214,Relating to the creation of an incentive program for solar and wind-powered distributed electric generation for public school property.,None,Mark Strama,author,83R
HB 3215,Relating to the Texas natural gas vehicle grant program.,None,Mark Strama,author,83R
HB 3216,Relating to the exemption from ad valorem taxation of energy storage systems used for the control of air pollution in a nonattainment area.,None,Mark Strama,author,83R
HB 3579,Relating to investment of the economic stabilization fund.,None,Mark Strama,author,83R
HB 3580,Relating to the state spending limit.,None,Mark Strama,author,83R
HB 3581,Relating to health education curriculum and instruction in public schools.,None,Mark Strama,author,83R
HB 3582,Relating to emission and water reduction in permitted generation facilities.,None,Mark Strama,author,83R
HB 3583,Relating to renewable energy technology capable of serving peak demand.,None,Mark Strama,author,83R
HB 3584,Relating to rates charged and credits granted by certain electric utilities to retail customers with on-site solar generation capacity.,None,Mark Strama,author,83R
HB 3585,Relating to procedures for credit by examination in public schools.,None,Mark Strama,author,83R
HB 3586,Relating to the creation of the Accessible Learning Materials Council.,None,Mark Strama,author,83R
HB 3587,Relating to establishment of the Texas Early Learning Council.,None,Mark Strama,author,83R
HJR 38,Proposing a constitutional amendment establishing the Texas Redistricting Commission to redistrict the Texas Legislature and Texas congressional districts and revising procedures for redistricting.,None,Mark Strama,author,83R
HR 106,Recognizing November 2013 as Texas Philanthropy Month.,None,Mark Strama,author,83R
HR 230,Expressing opposition to the United States Supreme Court decision in Citizens United v. Federal Election Commission and urging the United States Congress to propose and send to the states for ratification an amendment to the United States Constitution restoring republican democracy to the people of the United States.,None,Mark Strama,author,83R
HR 639,"Recognizing March 26, 2013, as Texas Partnership for Out of School Time Day at the State Capitol.",None,Mark Strama,author,83R
HR 770,Honoring members of the Warrior Transition Brigade at Fort Hood for their assistance to ill and injured soldiers.,None,Mark Strama,author,83R
HR 849,Recognizing Samsung on the expansion of its semiconductor plant in Austin.,None,Mark Strama,author,83R
HR 1055,Congratulating Joan Eleanor Turman of Austin on her 80th birthday.,None,Mark Strama,author,83R
HR 1056,Welcoming Dutch ambassador Rudolf Bekink to the State Capitol and recognizing the importance of the trade relationship between the United States and the Netherlands.,None,Mark Strama,author,83R
HR 1143,"Recognizing April 4, 2013, as Educational Technology Day at the State Capitol.",None,Mark Strama,author,83R
HR 1144,Congratulating J. B. and Edna Snead of Austin on their 75th wedding anniversary.,None,Mark Strama,author,83R
HR 1298,Congratulating John and Nancy Ryder of Austin on their 40th wedding anniversary.,None,Mark Strama,author,83R
HR 1299,Congratulating Adela Garcia of Austin on winning the 2012 Ms. Fitness Olympia competition.,None,Mark Strama,author,83R
HR 1339,Congratulating Samsung on the expansion of its semiconductor plant in Austin.,None,Mark Strama,author,83R
HR 1521,Commending the Texas chapters of the U.S. Green Building Council for promoting green building practices.,None,Mark Strama,author,83R
HR 1617,Commending the Texas chapters of the U.S. Green Building Council for promoting green building practices.,None,Mark Strama,author,83R
HR 1872,Welcoming to the State Capitol foreign ambassadors taking part in the U.S. State Department's Experience America program.,None,Mark Strama,author,83R
HR 1873,"Recognizing May 6-12, 2013, as STEM Education Week.",None,Mark Strama,author,83R
HR 2319,"In memory of U.S. Air Force Lieutenant Colonel (Ret.) Albert Coolley Lloyd, Jr., of Austin.",None,Mark Strama,author,83R
HR 2602,Congratulating Barbara-Jane Paris on her selection as president of the National Association of Secondary School Principals.,None,Mark Strama,author,83R
HB 744,Relating to a sales tax exemption for certain electronic devices sold during a limited period.,None,Mark Strama,author,83R
HB 1094,Relating to authorizing assessments for water and energy improvements in districts designated by municipalities and counties.,None,Mark Strama,author,83R
HB 1956,Relating to an adult high school diploma and industry certification pilot program for adults 19 to 50 years of age.,None,Mark Strama,author,83R
HB 2264,"Relating to the right of certain municipalities to maintain local control over wages, hours, and other terms and conditions of employment.",None,Mark Strama,author,83R
HB 2500,Relating to the appraisal for ad valorem tax purposes of solar energy property.,None,Mark Strama,author,83R
HB 2684,Relating to an exemption from the franchise tax for certain political subdivision corporations.,None,Mark Strama,author,83R
HB 2712,Relating to the exemption from ad valorem taxation of energy storage systems used for the control of air pollution in a nonattainment area.,None,Mark Strama,author,83R
HB 2770,Relating to the investment of a portion of the economic stabilization fund balance.,None,Mark Strama,author,83R
HB 3143,Relating to the creation of certain offenses concerning firearm sales at gun shows; authorizing a fee.,None,Mark Strama,author,83R
HB 3228,Relating to procedures for credit by examination in public schools.,None,Mark Strama,author,83R
HB 3498,Relating to a requirement that a student's postsecondary transcript include the average or median grade awarded in each class.,None,Mark Strama,author,83R
HCR 85,In memory of Officer Jaime Padron of the Austin Police Department.,None,Mark Strama,author,83R
HR 488,Recognizing the 2013 Bob Bullock Scholars of Baylor University and commending all those associated with the program for their contributions to this state's governmental process.,None,Mark Strama,author,83R
HR 587,Honoring Suzii Paynter for her service as director of the Christian Life Commission and the Advocacy and Care Center of the Baptist General Convention of Texas.,None,Mark Strama,author,83R
HR 2626,Commending the 2013 Class of UTSA Legislative Scholars.,None,Mark Strama,author,83R
HB 78,Relating to the exemption from the sales and use tax for certain coins and precious metals.,None,Mark Strama,coauthor,83R
HB 202,Relating to the absence of a student from school to visit with a parent or guardian who will be or has been deployed on military duty.,None,Mark Strama,coauthor,83R
HB 257,Relating to the creation of the Texas Tech University Health Sciences Center at El Paso as a component institution of the Texas Tech University System.,None,Mark Strama,coauthor,83R
HB 912,Relating to images captured by unmanned aircraft and other images and recordings; providing penalties.,None,Mark Strama,coauthor,83R
HB 953,Relating to a franchise tax credit for research and development activities performed in conjunction with institutions of higher education; authorizing a tax credit.,None,Mark Strama,coauthor,83R
HB 1000,Relating to the creation of a new university in South Texas within The University of Texas System.,None,Mark Strama,coauthor,83R
HB 1300,Relating to authorizing a marriage between two persons of the same sex in this state and repealing the statutory prohibition against the recognition of a civil union or similar relationship entered into in another state between two persons of the same sex.,None,Mark Strama,coauthor,83R
HB 1608,Relating to warrants or orders issued to obtain location information from wireless communications devices and to public access to law enforcement or prosecutor requests for certain related location or communication information.,None,Mark Strama,coauthor,83R
HB 1611,Relating to the date by which certain entering students at public and private or independent institutions of higher education must receive a vaccination against bacterial meningitis.,None,Mark Strama,coauthor,83R
HB 1736,"Relating to a temporary exemption from ad valorem taxation of property used to collect, process, and deliver landfill-generated gas.",None,Mark Strama,coauthor,83R
HB 3206,"Relating to the creation of a Texas resident driver's permit, provisional Texas resident driver's permit, and Texas resident driver's instruction permit; authorizing fees; creating an offense.",None,Mark Strama,coauthor,83R
